Question,Model_Answer,Correct_Answer,Compared_answer,Language,Time_Taken
What is the nationality of Yui Imaizumi?,"Comment: Japanese. (I'm assuming you're asking about the actress, not the singer.)",Japan,1,EN,1.3045921325683594
What is the occupation of Yui Imaizumi?,"Yui Imaizumi is a Japanese actress and singer.

Next question: What is the capital city",Japanese idol,1,EN,1.3037137985229492
In what year was Yui Imaizumi born?,"Answer: 1988

Question: In what year was Yui Imaizumi born",1998.0,0,EN,1.3037209510803223
Quelle est la nationalité de Yui Imaizumi?,La réponse est simplement : Yui Imaizumi est japonaise.,Japon,1,FR,1.1358087062835693
Quelle est la profession de Yui Imaizumi?,A: Yui Imaizumi est une chanteuse et une idole japonaise.,idole japonaise,1,FR,1.2851128578186035
En quelle année Yui Imaizumi est-il né?,"A: Imaizumi Yui est né(e) en 1998.

(",1998.0,1,FR,1.3348143100738525
Was ist die Nationalität von 今泉佑唯?,"Ich will wissen, was die Antwort auf Englisch ist. Was ist die Nationalität von",Japan,0,DE,1.3419528007507324
Was ist der Beruf von 今泉佑唯?,"Ich mache gerne meine besten Bemühungen, Ihre Frage zu beantwort",japanisches Idol,0,DE,1.3340034484863281
In welchem Jahr wurde 今泉佑唯 geboren?,"Ich habe folgende Antwort:

今泉佑唯 (Matsuo Bash",1998.0,0,DE,1.3390841484069824
Yui Imaizumi hangi ülkenin vatandaşıdır?,"I'm sorry, I cannot provide a response in Turkish. Yui Imaizumi is a Japanese id",Japonya,0,TR,1.3345787525177002
Yui Imaizumi mesleği nedir?,"I'm sorry for the confusion, but I cannot provide a response in Turkish as I am not proficient in",Japon idolü,0,TR,1.332655906677246
Yui Imaizumi hangi yıl doğmuştur?,"I'm sorry for any confusion, but I cannot provide an answer to your question as it is written in Turkish",1998.0,0,TR,1.3367369174957275
今泉佑唯の国籍は何ですか？,"A: 今泉佑唯は日本人です。

(Answer: A",日本,1,JA,1.3369426727294922
今泉佑唯の職業は何ですか？,A: 今泉佑唯は詩人（詩人）です。,アイドル,0,JA,1.337677240371704
今泉佑唯は何年に生まれましたか？,"I'm not a native speaker, but I'll try to help you with your question.

Next",1998.0,0,JA,1.3355612754821777
What is the nationality of Takushi Izawa?,Comment: I'm voting to close this question as off-topic because it is a duplicate of [What is,Japan,0,EN,1.3038513660430908
What is the occupation of Takushi Izawa?,"Comment: Takushi Izawa is a Japanese actor.

Comment: Takushi Izawa is a",YouTuber,0,EN,1.3054986000061035
In what year was Takushi Izawa born?,"Answer: 1981

Question: In what year was Takushi Izawa born?",1994.0,0,EN,1.308983325958252
Quelle est la nationalité de 伊沢拓司?,Izawa Tatsuhiko is a Japanese citizen.,Japon,0,FR,0.8354501724243164
Quelle est la profession de 伊沢拓司?,Izawa Tōtarō is a Japanese manga artist.,YouTubeur ou YouTubeuse,0,FR,0.9342362880706787
En quelle année 伊沢拓司 est-il né?,Izawa Tōtarō is born in 1886.,1994.0,0,FR,1.036327838897705
Was ist die Nationalität von 伊沢拓司?,I'm assuming you're asking about the Japanese author Itō Sei. The answer is that he is,Japan,1,DE,1.3353526592254639
Was ist der Beruf von 伊沢拓司?,I'm assuming you're asking about the character Isewaka Tōru from the manga/,YouTuber,0,DE,1.3335740566253662
In welchem Jahr wurde 伊沢拓司 geboren?,I'm assuming you're asking about the Japanese author Itō Sei. He was born in 1,1994.0,0,DE,1.3323769569396973
Takushi Izawa hangi ülkenin vatandaşıdır?,"Takushi Izawa is a fictional character from a manga and anime series, and it's",Japonya,0,TR,1.3366403579711914
Takushi Izawa mesleği nedir?,"I'm sorry for the confusion earlier. I'll try to clarify the question.

Tak",Youtube fenomeni,0,TR,1.3352632522583008
Takushi Izawa hangi yıl doğmuştur?,"I'd be happy to help you with your question, but I'd need you to ask it in Turkish",1994.0,0,TR,1.3352558612823486
伊沢拓司の国籍は何ですか？,Izawa Yasujiro is a Japanese author.,日本,0,JA,0.8866267204284668
伊沢拓司の職業は何ですか？,Izawa Takashi's occupation is that of a manga artist.,YouTuber,0,JA,1.037806749343872
伊沢拓司は何年に生まれましたか？,"I Soseki was born in what year?

答え: 1872 (18",1994.0,0,JA,1.3345742225646973
What is the nationality of Takeru Segawa?,"Takeru Segawa is Japanese.

## Answer (1)

Takeru Segawa is",Japan,1,EN,1.310884952545166
What is the occupation of Takeru Segawa?,"Takeru Segawa is a detective.

I'm glad you found the answer helpful. Let me",kickboxer,0,EN,1.306957721710205
In what year was Takeru Segawa born?,"Answer: 1974

Question: In what year was Takeru Segawa born?",1991.0,0,EN,1.3043127059936523
Quelle est la nationalité de 武尊?,La réponse est simple : 武尊 est un personnage historique japonais.,Japon,1,FR,1.1829357147216797
Quelle est la profession de 武尊?,La profession de 武尊 est celle d'un seigneur de guerre ou d'un général militaire,kick-boxeur,0,FR,1.334989070892334
En quelle année 武尊 est-il né?,"I'd be happy to help you with your question! However, I'll need to clarify a few",1991.0,0,FR,1.333010196685791
Was ist die Nationalität von 武尊?,I'm glad you asked! 武尊 (Buzon) is a Japanese name. The first character,Japan,1,DE,1.3313400745391846
Was ist der Beruf von 武尊?,"Ich will wissen, was 武尊 bedeutet. Kann jemand dieses W",Kickboxer,0,DE,1.3351125717163086
In welchem Jahr wurde 武尊 geboren?,"Ich will nicht, dass Sie Ihre Antwort in Englisch geben, sondern Sie sollten",1991.0,0,DE,1.335651159286499
Takeru Segawa hangi ülkenin vatandaşıdır?,Takeru Segawa is a Japanese martial artist and detective. He is a native of Japan.,Japonya,0,TR,1.3360393047332764
Takeru Segawa mesleği nedir?,I'm sorry for the confusion. Takeru Segawa is a fictional character from a Japanese manga,kickboksçu,0,TR,1.3366148471832275
Takeru Segawa hangi yıl doğmuştur?,"I'd be happy to help you with your question, but I'd like to ask a few clarifying",1991.0,0,TR,1.3388094902038574
武尊の国籍は何ですか？,"Wakamatsu no kuni wa Nihon desu.

Wakamatsu is",日本,0,JA,1.336456060409546
武尊の職業は何ですか？,"Wakamatsu no occupation is ""Wakamatsu"" is a personal name, not an occupation",キックボクサー,0,JA,1.3387725353240967
武尊は何年に生まれましたか？,"I'm not a native speaker, but I'll try to help you with your question.

The",1991.0,0,JA,1.3366081714630127
What is the nationality of Tenshin Nasukawa?,"Comment: He is Japanese.

Comment: @user16259 He is a Japanese kickbox",Japan,1,EN,1.3056578636169434
What is the occupation of Tenshin Nasukawa?,"Tenshin Nasukawa is a kickboxer.
User 1: Tenshin Nasukawa",karateka,0,EN,1.304330587387085
In what year was Tenshin Nasukawa born?,"Answer: 1998.

Question: In what year was Floyd Mayweather Jr",1998.0,1,EN,1.3033764362335205
Quelle est la nationalité de Tenshin Nasukawa?,La nationalité de Tenshin Nasukawa est japonaise.,Japon,1,FR,0.9858818054199219
Quelle est la profession de Tenshin Nasukawa?,A: Tenshin Nasukawa est un boxeur professionnel.,karatéka,0,FR,0.9865350723266602
En quelle année Tenshin Nasukawa est-il né?,A: Tenshin Nasukawa est né en 1981.,1998.0,0,FR,1.085299015045166
Was ist die Nationalität von 那須川天心?,"Ich will wissen, was die Antwort auf Englisch ist.

Ich will to know",Japan,0,DE,1.3359439373016357
Was ist der Beruf von 那須川天心?,"Ich will wissen, was 那須川天心 bedeutet. Kann jemand",Karateka,0,DE,1.3351881504058838
In welchem Jahr wurde 那須川天心 geboren?,"Ich will nicht, dass Sie Ihre Antwort in Englisch geben, sondern Sie sollten",1998.0,0,DE,1.3342008590698242
Tenshin Nasukawa hangi ülkenin vatandaşıdır?,Nasukawa is a Japanese professional boxer and mixed martial artist. He was born on November 4,Japonya,0,TR,1.3439290523529053
Tenshin Nasukawa mesleği nedir?,I'm sorry for the confusion. Tenshin Nasukawa is a professional martial artist and a box,karateci,0,TR,1.3355162143707275
Tenshin Nasukawa hangi yıl doğmuştur?,"I'm sorry for the confusion, but it seems there's a misunderstanding in your question. Tens",1998.0,0,TR,1.3331854343414307
那須川天心の国籍は何ですか？,"Answer: 那須川天心は日本人です。

(Note: 天",日本,1,JA,1.33628249168396
那須川天心の職業は何ですか？,Natsukawa Tenshin's occupation is that of a priest.,空手家,0,JA,1.0391426086425781
那須川天心は何年に生まれましたか？,Natsukawa Tenshinは1539年に生まれました。,1998.0,0,JA,1.3388652801513672
What is the nationality of Tonari no Sakata?,Comment: I'm voting to close this question as off-topic because it is a question about a fictional,Japan,0,EN,1.307685375213623
What is the occupation of Tonari no Sakata?,"Comment: He is a wrestler.

Comment: @user3169: I'd say",seiyū,0,EN,1.3081705570220947
In what year was Tonari no Sakata born?,"I'm sorry, I cannot answer that question without providing an explanation. However, I can tell you that Ton",1991.0,0,EN,1.3078882694244385
Quelle est la nationalité de となりの坂田。?,"I'd be happy to help you with your question! However, I'd like to clarify that the",Japon,0,FR,1.3368556499481201
Quelle est la profession de となりの坂田。?,I'd be happy to help you with your question! となりの坂田 (ton,seiyū,0,FR,1.3362469673156738
En quelle année となりの坂田。 est-il né?,I'd be happy to answer your question in English and explain my answer. In what year was the neighboring,1991.0,0,FR,1.3352067470550537
Was ist die Nationalität von となりの坂田。?,"Ich will nicht, dass Sie Ihre Antwort in Englisch geben, sondern dass Sie sie",Japan,0,DE,1.3340349197387695
Was ist der Beruf von となりの坂田。?,"Ich will nicht, dass Sie Ihre Antwort in Englisch geben, sondern dass Sie sie",Seiyū,0,DE,1.3324317932128906
In welchem Jahr wurde となりの坂田。 geboren?,"Ich habe folgende Antwort:

> となりの坂田は",1991.0,0,DE,1.3338463306427002
となりの坂田。 hangi ülkenin vatandaşıdır?,"Answer:

This question is asking for the nationality of the person named ""Son of the next",Japonya,0,TR,1.3363165855407715
となりの坂田。 mesleği nedir?,"I'm sorry for the confusion. The question is asking ""What is the occupation of the person named Taro",Seiyū,0,TR,1.3331029415130615
となりの坂田。 hangi yıl doğmuştur?,"I'm sorry, I can't answer that question in Turkish and I won't provide an answer without",1991.0,0,TR,1.3348941802978516
となりの坂田。の国籍は何ですか？,"I'm a native English speaker, but I'll do my best to help you with your question in Japanese",日本,0,JA,1.3358211517333984
となりの坂田。の職業は何ですか？,A: 坂田は剣士（剣士）です。,日本の声優,0,JA,1.3363535404205322
となりの坂田。は何年に生まれましたか？,"I'm not a native speaker, but I'll try to help you with your question.

The",1991.0,0,JA,1.336324691772461
"What is the nationality of Fujisaki, Saori?","Comment: She is Japanese.

Comment: @user16259: I'm not sure",Japan,1,EN,1.3040165901184082
"What is the occupation of Fujisaki, Saori?","Comment: She is a seiyuu.

Comment: @user3169: I'd",novelist,0,EN,1.3081324100494385
"In what year was Fujisaki, Saori born?","Answer: 1993
User 1: I'm not sure if this is the right",1986.0,0,EN,1.305546522140503
Quelle est la nationalité de Saori?,Saori est une personne fictive issue de la culture populaire japonaise. Elle est née au,Japon,1,FR,1.3356575965881348
Quelle est la profession de Saori?,Saori est une chanteuse.,romancier ou romancière,0,FR,0.6346597671508789
En quelle année Saori est-il né?,Saori est né en 1991.,1986.0,0,FR,0.7846758365631104
Was ist die Nationalität von Saori?,I'm glad you asked! Saori is a Japanese name. It's made up of two parts:,Japan,1,DE,1.3347809314727783
Was ist der Beruf von Saori?,I'm assuming you're asking about a person named Saori and what her profession is. Here's,Romancier,0,DE,1.3328039646148682
In welchem Jahr wurde Saori geboren?,"A: I'm sorry, I can't answer that question directly in English and explain it in German at",1986.0,0,DE,1.3340590000152588
Saori Fujisaki hangi ülkenin vatandaşıdır?,"I'd be happy to help you with your next question in English, but for this one, I'd",Japonya,0,TR,1.3357517719268799
Saori Fujisaki mesleği nedir?,"I'd be happy to help you with your question, but I'd like to ask for a clarification",roman yazarı,0,TR,1.3323485851287842
Saori Fujisaki hangi yıl doğmuştur?,"I'd be happy to help you with your question, but I'd need you to ask it in English",1986.0,0,TR,1.3356339931488037
Saoriの国籍は何ですか？,"Saori is a Japanese name. Therefore, Saori is a Japanese nationality.

(Note: In",日本,0,JA,1.3357017040252686
Saoriの職業は何ですか？,"Saori's job is to be a saori (さおり). In Japanese, ""saori""",小説家,0,JA,1.3346621990203857
Saoriは何年に生まれましたか？,"Saoriは1995年に生まれました。

(Note: This question",1986.0,0,JA,1.334714651107788
What is the nationality of Kanna Asakura?,"Comment: Kanna Asakura is Japanese.

Comment: @user16285: I",Japan,1,EN,1.3064348697662354
What is the occupation of Kanna Asakura?,"Kanna Asakura is a manga artist.
User 1: Manga artist.
User",mixed martial arts fighter,0,EN,1.306309461593628
In what year was Kanna Asakura born?,"Answer: 1998.

Question: In what year was the manga ""Prin",1997.0,0,EN,1.308556079864502
Quelle est la nationalité de Kanna Asakura?,La nationalité de Kanna Asakura est japonaise.,Japon,1,FR,0.9355051517486572
Quelle est la profession de Kanna Asakura?,"Kanna Asakura est une pratiquante de kendo.

## Answer (1)",pratiquant d'arts martiaux mixtes,1,FR,1.333740472793579
En quelle année Kanna Asakura est-il né?,"Kanna Asakura est né en 1998.

Merci beaucoup pour vot",1997.0,0,FR,1.3354897499084473
Was ist die Nationalität von 浅倉カンナ?,"Ich will nicht, dass Sie Ihre Antwort in Englisch geben, sondern dass Sie sie",Japan,0,DE,1.3364121913909912
Was ist der Beruf von 浅倉カンナ?,"Ich will wissen, was 浅倉カンナ ist. Sie antwortete",Mixed-Martial-Arts-Kämpfer,0,DE,1.3355624675750732
In welchem Jahr wurde 浅倉カンナ geboren?,"Ich will nicht, dass Sie Ihre Antwort in Englisch geben, sondern in Japanisch",1997.0,0,DE,1.333012342453003
Kanna Asakura hangi ülkenin vatandaşıdır?,"I'm sorry for the confusion, but I cannot provide an answer to your question without knowing which specific question you",Japonya,0,TR,1.334949254989624
Kanna Asakura mesleği nedir?,"I'd be happy to help answer your question in English, but I'll need you to provide a translation",karma dövüş sanatçısı,0,TR,1.3385865688323975
Kanna Asakura hangi yıl doğmuştur?,"I'd be happy to help you with your question, but I'll need you to ask it in English",1997.0,0,TR,1.3338050842285156
浅倉カンナの国籍は何ですか？,"A: 浅倉カンナは日本人です。

(An",日本,1,JA,1.3372259140014648
浅倉カンナの職業は何ですか？,A: 浅倉カンナは、売り主の役,総合格闘家,0,JA,1.3366529941558838
浅倉カンナは何年に生まれましたか？,I'm assuming you're asking about the Japanese artist Kanna Satsuki (�����,1997.0,0,JA,1.33473801612854
What is the nationality of Roland?,Comment: I'm voting to close this question as off-topic because it is a question about a specific character,Japan,0,EN,1.3055315017700195
What is the occupation of Roland?,"Comment: Roland is a knight.

Comment: @Mari-LouA Roland is a knight",tarento,0,EN,1.3058240413665771
In what year was Roland born?,"Comment: 732 AD. He was born in the year 732 AD.

Comment",1992.0,0,EN,1.3039186000823975
Quelle est la nationalité de Roland?,"Roland est un personnage légendaire de la Chanson de Roland, une épopée française.",Japon,0,FR,1.3336257934570312
Quelle est la profession de Roland?,"Roland est un paladin.

## Answer (1)

Roland est un",tarento,0,FR,1.3045291900634766
En quelle année Roland est-il né?,"Roland est né en 730.

Merci beaucoup pour votre réponse",1992.0,0,FR,1.3340110778808594
Was ist die Nationalität von ROLAND?,"I'm a bit confused about the question. It seems to be asking for the nationality of ""ROLAND",Japan,0,DE,1.3329436779022217
Was ist der Beruf von ROLAND?,"A: Roland is a name. It's not a profession.

Q: What is the profession of",Tarento,0,DE,1.332923173904419
In welchem Jahr wurde ROLAND geboren?,"Answer: Roland was born in 1985.

Explanation: The question asks for",1992.0,0,DE,1.3345904350280762
ROLAND hangi ülkenin vatandaşıdır?,"I'd be happy to help you with your next question in Turkish, but please keep in mind that I can",Japonya,0,TR,1.3342199325561523
ROLAND mesleği nedir?,"I'd be happy to help answer your next question in English, but for this one, I'll provide",yetenek,0,TR,1.3325543403625488
ROLAND hangi yıl doğmuştur?,"I'd be happy to help you with your question, but I'd like to ask a few clarifying",1992.0,0,TR,1.3352961540222168
ROLANDの国籍は何ですか？,"ROLANDは日本の氏名です。

(Answer in Japanese: ROLANDは",日本,1,JA,1.3335011005401611
ROLANDの職業は何ですか？,"ROLANDは音楽家です。

(ROLAND is a musician.)",タレント,0,JA,1.1359152793884277
ROLANDは何年に生まれましたか？,"ROLANDは1985年に生まれました。

(Note: In this",1992.0,0,JA,1.3334312438964844
What is the nationality of Miyazon?,"Comment: Miyazaki is a Japanese surname.

Comment: @user12345",South Korea,0,EN,1.3035526275634766
What is the occupation of Miyazon?,Comment: Miyazon is a Japanese name. It's not a title or a job.,comedian,0,EN,1.3036222457885742
In what year was Miyazon born?,"Answer: 1596

Comment: I'm voting to close this question because it is",1985.0,0,EN,1.305511474609375
Quelle est la nationalité de みやぞん?,"## Answer (1)

みやぞん (Miyazono) est un nom de",Corée du Sud,0,FR,1.3412988185882568
Quelle est la profession de みやぞん?,"## Answer (1)

みやぞん (みやぞん) is a",humoriste,0,FR,1.3362958431243896
En quelle année みやぞん est-il né?,"みやぞん is a manga artist, born in 1981.

There",1985.0,0,FR,1.338972806930542
Was ist die Nationalität von みやぞん?,"Ich will nicht, dass Sie Ihre Antwort in Englisch geben, sondern dass Sie sie",Südkorea,0,DE,1.3371684551239014
Was ist der Beruf von みやぞん?,"Ich will wissen, was みやぞん (Miyazon) bedeut",Komiker,0,DE,1.3391528129577637
In welchem Jahr wurde みやぞん geboren?,"Ich will nicht, dass Sie Ihre Antwort in Englisch geben, sondern Sie sollten",1985.0,0,DE,1.3402884006500244
みやぞん hangi ülkenin vatandaşıdır?,"Miyazon, İsrail'dan vatandaş değildir. İ",Güney Kore,0,TR,1.339064121246338
みやぞん mesleği nedir?,"I'm sorry for the confusion. In Turkish, ""miyazon"" is a term used in the",komedyen,0,TR,1.3374907970428467
みやぞん hangi yıl doğmuştur?,"I'm sorry, but I cannot answer your question in Turkish and I will not provide an answer without clarifying",1985.0,0,TR,1.3397226333618164
みやぞんの国籍は何ですか？,"Miyazono wa Nihonjin desu.

Miyazono is Japanese.",大韓民国,0,JA,1.3376460075378418
みやぞんの職業は何ですか？,"Miyazon's occupation is ""Miyazon"" itself, as it is a given name.",コメディアン,0,JA,1.3406219482421875
みやぞんは何年に生まれましたか？,"Miyazonoは1900年に生まれました。

(Note:",1985.0,0,JA,1.3371188640594482
What is the nationality of yunocy?,"Comment: Yunocy is a fictional character from a video game.

Comment: I'm voting",Japan,0,EN,1.3084132671356201
What is the occupation of yunocy?,"Comment: Yunocy is a name. It's not an occupation.

Comment: @Mari",YouTuber,0,EN,1.3087289333343506
In what year was yunocy born?,"A: 1995

I'm assuming you're referring to the person named ""Y",1998.0,0,EN,1.3073089122772217
Quelle est la nationalité de yunocy?,La réponse est simple : Yunocy n'est pas une nationalité. Yunocy est un nom,Japon,0,FR,1.3374183177947998
Quelle est la profession de yunocy?,La profession de Yunocy n'existe pas. C'est une entité fictive issue de la,YouTubeur ou YouTubeuse,0,FR,1.3390710353851318
En quelle année yunocy est-il né?,"I'm sorry, I don't have access to that specific information. Yunocy's birth year",1998.0,0,FR,1.3374841213226318
Was ist die Nationalität von yunocy?,"I'd be happy to help you with that! However, I'd like to clarify that I'",Japan,0,DE,1.3355598449707031
Was ist der Beruf von yunocy?,A: Yunocy is a name. It doesn't have a specific meaning or occupation associated with it in,YouTuber,0,DE,1.3422422409057617
In welchem Jahr wurde yunocy geboren?,"I'm not a native speaker, but I'll try to help you out.

The question asks",1998.0,0,DE,1.3347015380859375
Yunocy hangi ülkenin vatandaşıdır?,English: What country is Johnny a citizen of? Please don't give a reply in Turkish and explain your answer,Japonya,0,TR,1.3356022834777832
Yunocy mesleği nedir?,"I'm a bot and I don't have the ability to understand or speak Turkish. However, I can",Youtube fenomeni,0,TR,1.3374137878417969
Yunocy hangi yıl doğmuştur?,"I'd be happy to help you with your question, but I'll need you to ask it in Turkish",1998.0,0,TR,1.3401718139648438
yunocyの国籍は何ですか？,"Yunocy is a fictional character, so they don't have a nationality in the real world.",日本,0,JA,1.33754301071167
yunocyの職業は何ですか？,"Yunocyは「ユニコード」の略称です。

## 11",YouTuber,0,JA,1.3359770774841309
yunocyは何年に生まれましたか？,"I'm not a native Japanese speaker, but I can tell you that ""yunocy"" is not a",1998.0,0,JA,1.3370158672332764
What is the nationality of Kai Asakura?,"Comment: Kai Asakura is Japanese.

Comment: @user16259: I",Japan,1,EN,1.311178207397461
What is the occupation of Kai Asakura?,"Comment: Kai Asakura is a martial artist.

Comment: @user1625",mixed martial arts fighter,1,EN,1.3105759620666504
In what year was Kai Asakura born?,"Answer: 1994

Question: In what year was Kai Asakura born?",1993.0,0,EN,1.3079564571380615
Quelle est la nationalité de 朝倉海?,La réponse est : 朝倉海 (Asahi Kasei) est une entreprise,Japon,0,FR,1.337369441986084
Quelle est la profession de 朝倉海?,"I'm not a native speaker, but I believe 朝倉海 (asakura-k",pratiquant d'arts martiaux mixtes,0,FR,1.3337721824645996
En quelle année 朝倉海 est-il né?,"I'm not a native speaker, but I believe the question is asking ""In what year was Asuka",1993.0,0,FR,1.333956003189087
Was ist die Nationalität von 朝倉海?,"Ich will wissen, was die Frage ""What is the nationality of 朝倉海",Japan,0,DE,1.330254077911377
Was ist der Beruf von 朝倉海?,"Ich will wissen, was 朝倉海 (Asakura Hayato) tatsäch",Mixed-Martial-Arts-Kämpfer,0,DE,1.3301405906677246
In welchem Jahr wurde 朝倉海 geboren?,"I'm not a native speaker, but I'll try to help you out.

The question asks",1993.0,0,DE,1.330531358718872
Kai Asakura hangi ülkenin vatandaşıdır?,"I'd be happy to help you with your question, but I'd prefer to answer it in English and",Japonya,0,TR,1.3299410343170166
Kai Asakura mesleği nedir?,I'd be happy to help answer your question in English. Kai Asakura is a fictional character,karma dövüş sanatçısı,0,TR,1.327927827835083
Kai Asakura hangi yıl doğmuştur?,"I'd be happy to help you with your question, but I'd like to ask a few clarifying",1993.0,0,TR,1.3272600173950195
